Iteration,TX_Time,RX_Time,Delay,D_K,Delay_cc,T_K,Z12,Primal_Residual,LocalUpdate
44,"[[""1.727745299153343e9""], [""1.727745299153503e9""]]","[[""1.727745299240901e9""], [""1.727745299374872e9""]]","[[0.08755803108215332], [0.22136902809143066]]",0.22136902809143066,0.0029189586639404297,0.2242879867553711,"[0.015000000000000013, 0.0, 0.9939800000000001, 0.9904149999999999, 0.00499, 0.055815, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.991685, 0.98727, 0.0049949999999999994, 0.05585, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.98789, 0.981345, 0.015015, 0.065835, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 1.0000000000065512e-5, 4.999999999921734e-6, 9.999999999999593e-6, 1.4999999999994185e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 4.999999999921734e-6, 1.0000000000065512e-5, 4.999999999999796e-6, 2.0000000000006124e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0, 4.999999999921734e-6, 1.4999999999999389e-5, 4.999999999991123e-6, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 9.99999999995449e-6, 5.000000000032756e-6, 1.000000000000046e-5, 1.5000000000001124e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 5.000000000032756e-6, 9.99999999995449e-6, 5.000000000000664e-6, 1.9999999999999185e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0, 5.000000000032756e-6, 1.5000000000001124e-5, 5.0000000000050004e-6, 1.3877787807814457e-17, 0.00917]]","[[44], [43]]"
45,"[[""1.727745299381082e9""], [""1.727745299381304e9""]]","[[""1.727745299461004e9""], [""1.727745299597085e9""]]","[[0.07992196083068848], [0.21578097343444824]]",0.21578097343444824,0.0033249855041503906,0.21910595893859863,"[0.015000000000000013, 0.0, 0.993945, 0.990375, 0.00499, 0.055834999999999996, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.9916799999999999, 0.9872700000000001, 0.005010000000000002, 0.055845000000000006, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.9879300000000001, 0.981385, 0.014999999999999996, 0.06581499999999998, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 5.000000000032756e-6, 5.000000000032756e-6, 9.999999999999593e-6, 5.0000000000050004e-6, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 1.0000000000065512e-5, 9.99999999995449e-6, 9.999999999997858e-6, 1.4999999999994185e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 1.0000000000065512e-5, 4.999999999921734e-6, 3.469446951953614e-18, 1.4999999999987246e-5, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 4.999999999921734e-6, 5.000000000032756e-6, 1.000000000000046e-5, 4.9999999999980616e-6, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 9.999999999843467e-6, 1.0000000000065512e-5, 1.0000000000002195e-5, 1.5000000000008062e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 9.99999999995449e-6, 5.000000000032756e-6, 3.469446951953614e-18, 1.5000000000015001e-5, 1.3877787807814457e-17, 0.00917]]","[[45], [44]]"
46,"[[""1.727745299603686e9""], [""1.72774529960385e9""]]","[[""1.727745299695969e9""], [""1.72774529981696e9""]]","[[0.09228301048278809], [0.21311020851135254]]",0.21311020851135254,0.0029449462890625,0.21605515480041504,"[0.015000000000000013, 0.0, 0.99392, 0.99035, 0.0049949999999999994, 0.05585, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.9916900000000001, 0.987275, 0.00502, 0.05583999999999999, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.987945, 0.98141, 0.014990000000000003, 0.0658, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 9.99999999995449e-6, 1.0000000000065512e-5, 4.999999999999796e-6, 2.0000000000006124e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 9.99999999995449e-6, 5.000000000032756e-6, 2.0000000000000052e-5, 1.0000000000010001e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 1.4999999999987246e-5, 9.99999999995449e-6, 1.0000000000003062e-5, 3.0000000000002247e-5, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 1.0000000000065512e-5, 9.99999999995449e-6, 5.000000000000664e-6, 1.9999999999999185e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 1.0000000000065512e-5, 5.000000000032756e-6, 2.0000000000000052e-5, 9.999999999989184e-6, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 1.4999999999987246e-5, 9.99999999995449e-6, 9.999999999996123e-6, 3.0000000000002247e-5, 1.3877787807814457e-17, 0.00917]]","[[46], [45]]"
47,"[[""1.72774529982332e9""], [""1.727745299823472e9""]]","[[""1.727745299911111e9""], [""1.727745300037025e9""]]","[[0.08779120445251465], [0.21355295181274414]]",0.21355295181274414,0.0037081241607666016,0.21726107597351074,"[0.015000000000000013, 0.0, 0.9939049999999999, 0.9903350000000001, 0.0049949999999999994, 0.055865000000000005, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.9917, 0.987285, 0.005025, 0.055830000000000005, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.987955, 0.9814149999999999, 0.01498, 0.065795, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 1.5000000000098268e-5, 4.999999999921734e-6, 4.999999999999796e-6, 3.499999999999337e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0, 5.000000000032756e-6, 2.499999999999985e-5, 6.938893903907228e-18, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 1.4999999999987246e-5, 4.999999999921734e-6, 2.000000000000092e-5, 3.500000000000725e-5, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 1.4999999999876223e-5, 5.000000000032756e-6, 5.000000000000664e-6, 3.500000000000725e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0, 4.999999999921734e-6, 2.499999999999985e-5, 6.938893903907228e-18, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 1.4999999999987246e-5, 5.000000000032756e-6, 1.9999999999999185e-5, 3.499999999999337e-5, 1.3877787807814457e-17, 0.00917]]","[[47], [46]]"
48,"[[""1.727745300045527e9""], [""1.72774530004577e9""]]","[[""1.727745300121043e9""], [""1.72774530025699e9""]]","[[0.0755159854888916], [0.21122002601623535]]",0.21122002601623535,0.002830982208251953,0.2140510082244873,"[0.015000000000000013, 0.0, 0.9939050000000001, 0.9903299999999999, 0.004995000000000001, 0.055865, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.991705, 0.9872949999999999, 0.00502, 0.055824999999999986, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.98795, 0.98141, 0.01498, 0.065805, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 1.4999999999876223e-5, 1.0000000000065512e-5, 5.000000000001531e-6, 3.500000000000031e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 5.000000000032756e-6, 5.000000000032756e-6, 2.0000000000000052e-5, 4.999999999984184e-6, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 2.0000000000020002e-5, 9.99999999995449e-6, 2.000000000000092e-5, 2.4999999999997247e-5, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 1.5000000000098268e-5, 9.99999999995449e-6, 4.999999999998929e-6, 3.500000000000031e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 4.999999999921734e-6, 4.999999999921734e-6, 2.0000000000000052e-5, 5.000000000011939e-6, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 2.0000000000020002e-5, 9.99999999995449e-6, 1.9999999999999185e-5, 2.4999999999997247e-5, 1.3877787807814457e-17, 0.00917]]","[[48], [47]]"
49,"[[""1.727745300263729e9""], [""1.727745300263897e9""]]","[[""1.727745300344335e9""], [""1.727745300477302e9""]]","[[0.08060598373413086], [0.21340513229370117]]",0.21340513229370117,0.002902984619140625,0.2163081169128418,"[0.015000000000000013, 0.0, 0.9939149999999999, 0.9903400000000001, 0.005005, 0.055855, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.99171, 0.9873000000000001, 0.005015, 0.05582500000000001, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.9879349999999999, 0.9813900000000001, 0.014984999999999998, 0.065815, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 1.5000000000098268e-5, 9.999999999843467e-6, 4.999999999999796e-6, 2.4999999999997247e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0, 1.1102230246251565e-16, 1.4999999999999389e-5, 5.0000000000050004e-6, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 1.4999999999876223e-5, 1.0000000000065512e-5, 1.4999999999997654e-5, 1.5000000000001124e-5, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 1.4999999999876223e-5, 1.0000000000065512e-5, 4.999999999999796e-6, 2.5000000000004186e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0, 1.1102230246251565e-16, 1.5000000000000256e-5, 4.999999999991123e-6, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 1.5000000000098268e-5, 9.99999999995449e-6, 1.5000000000001124e-5, 1.5000000000001124e-5, 1.3877787807814457e-17, 0.00917]]","[[49], [48]]"
50,"[[""1.727745300483803e9""], [""1.727745300483946e9""]]","[[""1.72774530056601e9""], [""1.727745300707981e9""]]","[[0.08220696449279785], [0.22403502464294434]]",0.22403502464294434,0.0029850006103515625,0.2270200252532959,"[0.015000000000000013, 0.0, 0.9939300000000001, 0.990355, 0.005004999999999999, 0.05584499999999999, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.991725, 0.9872999999999998, 0.005009999999999999, 0.055825, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.98789, 0.981395, 0.01499, 0.065505, 0.015000000000000013, 0.00032000000000000084]","[[1.3877787807814457e-17, 0.00917, 9.99999999995449e-6, 5.000000000032756e-6, 5.000000000000664e-6, 1.5000000000008062e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 1.4999999999987246e-5, 1.1102230246251565e-16, 1.0000000000001327e-5, 4.9999999999980616e-6, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 1.999999999990898e-5, 2.5000000000052758e-5, 9.999999999999593e-6, 0.0003049999999999997, 1.3877787807814457e-17, 0.008849999999999998], [1.3877787807814457e-17, 0.00917, 1.0000000000065512e-5, 5.000000000032756e-6, 4.999999999998929e-6, 1.4999999999994185e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 1.4999999999987246e-5, 1.1102230246251565e-16, 9.999999999998725e-6, 4.9999999999980616e-6, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 2.0000000000020002e-5, 2.4999999999941735e-5, 9.999999999999593e-6, 0.0003049999999999997, 1.3877787807814457e-17, 0.00885]]","[[50], [49]]"
51,"[[""1.727745300714632e9""], [""1.727745300714807e9""]]","[[""1.727745300790996e9""], [""1.727745300957048e9""]]","[[0.07636404037475586], [0.24224090576171875]]",0.24224090576171875,0.0032379627227783203,0.24547886848449707,"[0.015000000000000013, 0.0, 0.99396, 0.9903649999999999, 0.005025, 0.05581500000000001, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.9917600000000001, 0.9872350000000001, 0.004975, 0.055804999999999993, 0.015000000000000013, 4.9999999999980616e-6, 0.015000000000000013, 0.0, 0.9877900000000001, 0.98163, 0.015015, 0.06297, 0.015000000000000013, 0.0026049999999999997]","[[1.3877787807814457e-17, 0.00917, 9.99999999995449e-6, 1.5000000000098268e-5, 2.499999999999985e-5, 1.5000000000008062e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 7.000000000012552e-5, 3.4999999999896225e-5, 2.499999999999985e-5, 2.4999999999990308e-5, 1.3877787807814457e-17, 0.009165000000000001, 1.3877787807814457e-17, 0.00917, 0.00023999999999990695, 7.999999999996898e-5, 1.4999999999999389e-5, 0.0023400000000000087, 1.3877787807814457e-17, 0.006565], [1.3877787807814457e-17, 0.00917, 1.0000000000065512e-5, 1.4999999999987246e-5, 2.499999999999985e-5, 1.4999999999987246e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 6.999999999990347e-5, 3.500000000011827e-5, 2.499999999999985e-5, 2.5000000000004186e-5, 1.3877787807814457e-17, 0.009164999999999998, 1.3877787807814457e-17, 0.00917, 0.00024000000000001798, 7.999999999996898e-5, 1.5000000000001124e-5, 0.002339999999999995, 1.3877787807814457e-17, 0.006565]]","[[51], [50]]"
52,"[[""1.727745300964076e9""], [""1.727745300964229e9""]]","[[""1.727745301041241e9""], [""1.727745301176897e9""]]","[[0.07716488838195801], [0.21266794204711914]]",0.21266794204711914,0.0024330615997314453,0.21510100364685059,"[0.015000000000000013, 0.0, 0.993975, 0.99037, 0.005180000000000001, 0.054759999999999996, 0.015000000000000013, 0.0009249999999999987, 0.015000000000000013, 0.0, 0.9915349999999998, 0.98715, 0.004775, 0.053445000000000006, 0.015000000000000013, 0.0022499999999999985, 0.015000000000000013, 0.0, 0.988225, 0.98255, 0.015135, 0.05872500000000001, 0.015000000000000013, 0.004854999999999998]","[[1.3877787807814457e-17, 0.00917, 2.5000000000052758e-5, 1.0000000000065512e-5, 0.0001799999999999996, 0.0007700000000000068, 1.3877787807814457e-17, 0.008245, 1.3877787807814457e-17, 0.00917, 7.49999999998252e-5, 0.00021999999999999797, 0.0002249999999999995, 0.0021049999999999958, 1.3877787807814457e-17, 0.006920000000000001, 1.3877787807814457e-17, 0.00917, 0.0007749999999999702, 0.00044999999999995044, 0.00013500000000000144, 0.002594999999999986, 1.3877787807814457e-17, 0.004315000000000001], [1.3877787807814457e-17, 0.00917, 2.4999999999941735e-5, 9.99999999995449e-6, 0.00018000000000000047, 0.0007699999999999929, 1.3877787807814457e-17, 0.008244999999999999, 1.3877787807814457e-17, 0.00917, 7.500000000015827e-5, 0.00021999999999999797, 0.00022500000000000037, 0.0021050000000000096, 1.3877787807814457e-17, 0.006919999999999998, 1.3877787807814457e-17, 0.00917, 0.0007749999999999702, 0.00045000000000006146, 0.0001349999999999997, 0.002595000000000014, 1.3877787807814457e-17, 0.0043149999999999985]]","[[52], [51]]"
53,"[[""1.727745301182913e9""], [""1.727745301183064e9""]]","[[""1.727745301256054e9""], [""1.727745301396819e9""]]","[[0.07314085960388184], [0.21375513076782227]]",0.21375513076782227,0.002767801284790039,0.2165229320526123,"[0.015000000000000013, 0.0, 0.9939450000000001, 0.990545, 0.005214999999999999, 0.051324999999999996, 0.015000000000000013, 0.0032849999999999997, 0.015000000000000013, 0.0, 0.9915550000000001, 0.9875050000000001, 0.0046700000000000005, 0.04906, 0.015000000000000013, 0.004600000000000005, 0.015000000000000013, 0.0, 0.98944, 0.9842399999999999, 0.015335, 0.05369499999999999, 0.015000000000000013, 0.0069099999999999995]","[[1.3877787807814457e-17, 0.00917, 0.00011499999999997623, 5.000000000032756e-6, 0.00021500000000000078, 0.0020550000000000013, 1.3877787807814457e-17, 0.005885, 1.3877787807814457e-17, 0.00917, 0.0004549999999998722, 0.0002449999999999397, 0.00033000000000000043, 0.0024199999999999985, 1.3877787807814457e-17, 0.004569999999999994, 1.3877787807814457e-17, 0.00917, 0.0008500000000000174, 0.000700000000000145, 0.00033500000000000023, 0.0016750000000000098, 1.3877787807814457e-17, 0.00226], [1.3877787807814457e-17, 0.00917, 0.00011500000000008725, 5.000000000032756e-6, 0.00021499999999999905, 0.0020549999999999943, 1.3877787807814457e-17, 0.005885, 1.3877787807814457e-17, 0.00917, 0.0004550000000000942, 0.00024500000000005073, 0.00032999999999999956, 0.0024199999999999985, 1.3877787807814457e-17, 0.0045700000000000055, 1.3877787807814457e-17, 0.00917, 0.0008500000000000174, 0.0006999999999999229, 0.00033500000000000023, 0.001674999999999996, 1.3877787807814457e-17, 0.00226]]","[[53], [52]]"
54,"[[""1.727745301403322e9""], [""1.727745301403822e9""]]","[[""1.727745301477065e9""], [""1.72774530162709e9""]]","[[0.07374310493469238], [0.2232680320739746]]",0.2232680320739746,0.0027589797973632812,0.2260270118713379,"[0.015000000000000013, 1.734723475976807e-18, 0.99424, 0.9911900000000001, 0.005075, 0.046290000000000005, 0.015000000000000013, 0.005685, 0.015000000000000013, 1.734723475976807e-18, 0.99219, 0.98855, 0.0049, 0.04375999999999999, 0.015000000000000013, 0.006819999999999997, 0.015000000000000013, 1.734723475976807e-18, 0.991105, 0.986345, 0.015354999999999997, 0.048560000000000006, 0.015000000000000013, 0.008830000000000001]","[[1.3877787807814457e-17, 0.009169999999999998, 0.00046000000000001595, 0.00031999999999987594, 7.500000000000041e-5, 0.0018299999999999983, 1.3877787807814457e-17, 0.0034849999999999994, 1.3877787807814457e-17, 0.009169999999999998, 0.0007300000000000084, 0.0005600000000000049, 0.00010000000000000026, 0.0015600000000000058, 1.3877787807814457e-17, 0.0023500000000000023, 1.3877787807814457e-17, 0.009169999999999998, 0.0004250000000000087, 0.0004449999999999177, 0.00035500000000000115, 0.00037999999999999146, 1.3877787807814457e-17, 0.0003399999999999983], [1.3877787807814457e-17, 0.009170000000000001, 0.00046000000000001595, 0.000320000000000098, 7.499999999999955e-5, 0.0018300000000000052, 1.3877787807814457e-17, 0.003485, 1.3877787807814457e-17, 0.009170000000000001, 0.0007300000000000084, 0.0005600000000000049, 0.00010000000000000026, 0.001559999999999992, 1.3877787807814457e-17, 0.002349999999999997, 1.3877787807814457e-17, 0.009170000000000001, 0.0004250000000000087, 0.0004450000000000287, 0.0003549999999999977, 0.00038000000000000533, 1.3877787807814457e-17, 0.00034000000000000176]]","[[54], [53]]"
55,"[[""1.727745301633631e9""], [""1.727745301633772e9""]]","[[""1.727745301706053e9""], [""1.727745301856906e9""]]","[[0.07242202758789062], [0.22313404083251953]]",0.22313404083251953,0.002701997756958008,0.22583603858947754,"[0.015000000000000013, -1.734723475976807e-18, 0.9949799999999999, 0.9923249999999999, 0.004895000000000001, 0.04088, 0.015000000000000013, 0.007955, 0.015000000000000013, -1.734723475976807e-18, 0.9932949999999999, 0.9901449999999998, 0.005304999999999999, 0.03849, 0.015000000000000013, 0.008895, 0.015000000000000013, -1.734723475976807e-18, 0.99284, 0.988275, 0.015125000000000003, 0.045295, 0.015000000000000013, 0.009169999999999998]","[[1.3877787807814457e-17, 0.009170000000000001, 0.000540000000000096, 0.0004150000000000542, 0.00010500000000000093, 0.0009499999999999995, 1.3877787807814457e-17, 0.001214999999999999, 1.3877787807814457e-17, 0.009170000000000001, 0.0005950000000001232, 0.00043500000000018524, 0.00030500000000000145, 0.00043999999999999595, 1.3877787807814457e-17, 0.0002749999999999992, 1.3877787807814457e-17, 0.009170000000000001, 0.00023999999999990695, 0.00012499999999993072, 0.00012499999999999664, 0.0022049999999999986, 1.3877787807814457e-17, 1.734723475976807e-18], [1.3877787807814457e-17, 0.009169999999999998, 0.0005399999999998739, 0.0004149999999999432, 0.00010499999999999919, 0.0009499999999999995, 1.3877787807814457e-17, 0.001215, 1.3877787807814457e-17, 0.009169999999999998, 0.0005949999999999012, 0.00043499999999985217, 0.00030499999999999885, 0.0004400000000000029, 1.3877787807814457e-17, 0.00027500000000000094, 1.3877787807814457e-17, 0.009169999999999998, 0.00024000000000001798, 0.00012500000000004174, 0.00012500000000000358, 0.0022049999999999986, 1.3877787807814457e-17, 1.734723475976807e-18]]","[[55], [54]]"
56,"[[""1.727745301863489e9""], [""1.727745301863641e9""]]","[[""1.727745301945901e9""], [""1.727745302096955e9""]]","[[0.0824120044708252], [0.23331403732299805]]",0.23331403732299805,0.0035219192504882812,0.23683595657348633,"[0.015000000000000013, 4.999999999999796e-6, 0.9960100000000001, 0.993705, 0.0046900000000000015, 0.03683, 0.015000000000000013, 0.00917, 0.015000000000000013, 4.999999999999796e-6, 0.99475, 0.9918800000000001, 0.005685, 0.03549, 0.015000000000000013, 0.009169999999999998, 0.015000000000000013, 4.999999999999796e-6, 0.99385, 0.9892799999999999, 0.014734999999999998, 0.044155, 0.015000000000000013, 0.009169999999999998]","[[1.3877787807814457e-17, 0.009165, 0.00030999999999992145, 0.00022500000000003073, 0.00031000000000000125, 0.0006700000000000039, 1.3877787807814457e-17, 0.0, 1.3877787807814457e-17, 0.009165, 0.00020999999999993246, 0.00028999999999990145, 0.0006849999999999998, 0.002009999999999998, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 0.009165, 0.001060000000000061, 0.0005899999999999794, 0.0002649999999999979, 0.0033450000000000008, 1.3877787807814457e-17, 1.734723475976807e-18], [1.3877787807814457e-17, 0.009165, 0.00031000000000003247, 0.0002249999999999197, 0.00030999999999999864, 0.000669999999999997, 1.3877787807814457e-17, 0.0, 1.3877787807814457e-17, 0.009165, 0.00021000000000004349, 0.0002900000000001235, 0.0006849999999999998, 0.002009999999999998, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 0.009165, 0.0010599999999999499, 0.0005900000000000905, 0.00026500000000000135, 0.0033450000000000008, 1.3877787807814457e-17, 1.734723475976807e-18]]","[[56], [55]]"
57,"[[""1.727745302104869e9""], [""1.727745302105063e9""]]","[[""1.727745302190836e9""], [""1.727745302319148e9""]]","[[0.0859670639038086], [0.21408510208129883]]",0.21408510208129883,0.0027709007263183594,0.2168560028076172,"[0.015000000000000013, 0.0044649999999999985, 0.997035, 0.99487, 0.004635, 0.03535999999999999, 0.015000000000000013, 0.00917, 0.015000000000000013, 0.0044649999999999985, 0.99587, 0.993105, 0.005725, 0.034775, 0.015000000000000013, 0.009169999999999998, 0.015000000000000013, 0.0044649999999999985, 0.99373, 0.9890499999999999, 0.014369999999999997, 0.044555, 0.015000000000000013, 0.009169999999999998]","[[1.3877787807814457e-17, 0.004705000000000001, 0.00014499999999995072, 8.000000000008001e-5, 0.0003649999999999999, 0.002139999999999989, 1.3877787807814457e-17, 0.0, 1.3877787807814457e-17, 0.004705000000000001, 0.000520000000000076, 0.0003349999999999742, 0.000725, 0.0027249999999999983, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 0.004705000000000001, 0.0013600000000000279, 0.0009999999999998899, 0.0006299999999999969, 0.0029449999999999962, 1.3877787807814457e-17, 1.734723475976807e-18], [1.3877787807814457e-17, 0.004704999999999998, 0.00014499999999995072, 7.999999999996898e-5, 0.0003649999999999999, 0.00214000000000001, 1.3877787807814457e-17, 0.0, 1.3877787807814457e-17, 0.004704999999999998, 0.0005199999999999649, 0.0003349999999999742, 0.000725, 0.0027249999999999983, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 0.004704999999999998, 0.0013600000000000279, 0.001000000000000112, 0.0006300000000000021, 0.002945000000000003, 1.3877787807814457e-17, 1.734723475976807e-18]]","[[57], [56]]"
58,"[[""1.727745302325811e9""], [""1.72774530232596e9""]]","[[""1.727745302410917e9""], [""1.727745302556966e9""]]","[[0.08510613441467285], [0.23100614547729492]]",0.23100614547729492,0.0026998519897460938,0.23370599746704102,"[0.015000000000000013, 0.009045000000000001, 0.99757, 0.99543, 0.004759999999999999, 0.03560000000000001, 0.015000000000000013, 0.00917, 0.015000000000000013, 0.009045000000000001, 0.99624, 0.9934700000000001, 0.00533, 0.035405, 0.015000000000000013, 0.009169999999999998, 0.015000000000000013, 0.009045000000000001, 0.992695, 0.9878450000000001, 0.014320000000000001, 0.04579, 0.015000000000000013, 0.009169999999999998]","[[1.3877787807814457e-17, 0.00012499999999999838, 0.0005899999999999794, 0.0005100000000000104, 0.0002399999999999989, 0.0019000000000000059, 1.3877787807814457e-17, 0.0, 1.3877787807814457e-17, 0.00012499999999999838, 0.0009000000000000119, 0.0007200000000000539, 0.00033000000000000043, 0.0020949999999999996, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 0.00012499999999999838, 0.0010350000000000081, 0.0008450000000000957, 0.0006800000000000018, 0.0017099999999999962, 1.3877787807814457e-17, 1.734723475976807e-18], [1.3877787807814457e-17, 0.0001250000000000001, 0.0005900000000000905, 0.0005100000000000104, 0.0002400000000000015, 0.001899999999999992, 1.3877787807814457e-17, 0.0, 1.3877787807814457e-17, 0.0001250000000000001, 0.0009000000000000119, 0.0007199999999999429, 0.00032999999999999956, 0.0020949999999999996, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 0.0001250000000000001, 0.0010350000000000081, 0.0008449999999998736, 0.0006799999999999983, 0.0017100000000000032, 1.3877787807814457e-17, 1.734723475976807e-18]]","[[58], [57]]"
59,"[[""1.727745302563642e9""], [""1.727745302563833e9""]]","[[""1.727745302636264e9""], [""1.727745302795013e9""]]","[[0.07262206077575684], [0.23117995262145996]]",0.23117995262145996,0.0026960372924804688,0.23387598991394043,"[0.015000000000000013, 0.00917, 0.997545, 0.99539, 0.004965000000000001, 0.036430000000000004, 0.015000000000000013, 0.00917, 0.015000000000000013, 0.00917, 0.99593, 0.9931149999999999, 0.004785000000000002, 0.036449999999999996, 0.015000000000000013, 0.009169999999999998, 0.015000000000000013, 0.00917, 0.991285, 0.98624, 0.014599999999999998, 0.04717500000000001, 0.015000000000000013, 0.009169999999999998]","[[1.3877787807814457e-17, 0.0, 0.0006150000000000322, 0.0005399999999999849, 3.500000000000031e-5, 0.0010700000000000015, 1.3877787807814457e-17, 0.0, 1.3877787807814457e-17, 0.0, 0.0007599999999999829, 0.0006249999999998757, 0.00021500000000000165, 0.0010499999999999954, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 0.0, 0.0003849999999999687, 0.00039000000000000146, 0.0003999999999999976, 0.00032500000000000584, 1.3877787807814457e-17, 1.734723475976807e-18], [1.3877787807814457e-17, 0.0, 0.0006150000000000322, 0.0005399999999999849, 3.499999999999944e-5, 0.0010699999999999946, 1.3877787807814457e-17, 0.0, 1.3877787807814457e-17, 0.0, 0.0007599999999999829, 0.0006250000000000977, 0.00021499999999999818, 0.0010500000000000023, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 0.0, 0.0003850000000000797, 0.00039000000000000146, 0.00040000000000000105, 0.00032499999999999196, 1.3877787807814457e-17, 1.734723475976807e-18]]","[[59], [58]]"
