Iteration,TX_Time,RX_Time,Delay,D_K,Delay_cc,T_K,Z12,Primal_Residual,LocalUpdate
100,"[[""1.727744582277653e9""], [""1.727744582277797e9""]]","[[""1.72774458236515e9""], [""1.727744582428474e9""]]","[[0.08749699592590332], [0.15067696571350098]]",0.15067696571350098,0.0030159950256347656,0.15369296073913574,"[0.015000000000000013, 0.009169999999999998, 0.9969750000000001, 0.994785, 0.0049949999999999994, 0.03727, 0.015000000000000013, 0.009169999999999998, 0.015000000000000013, 0.009169999999999998, 0.994725, 0.9917849999999999, 0.0048649999999999995, 0.03746000000000001, 0.015000000000000013, 0.009169999999999998, 0.015000000000000013, 0.009169999999999998, 0.9906950000000001, 0.98562, 0.015085, 0.047605, 0.015000000000000013, 0.009170000000000003]","[[1.3877787807814457e-17, 1.734723475976807e-18, 0.00017500000000003624, 0.00013499999999999623, 4.999999999999796e-6, 0.00023000000000000104, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 5.499999999991623e-5, 4.499999999996174e-5, 0.0001349999999999997, 4.000000000000531e-5, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 8.499999999989072e-5, 4.999999999999449e-5, 8.5e-5, 0.00010500000000000093, 1.3877787807814457e-17, 3.469446951953614e-18], [1.3877787807814457e-17, 1.734723475976807e-18, 0.00017499999999992522, 0.00013499999999999623, 5.000000000000664e-6, 0.00023000000000000104, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 5.500000000002725e-5, 4.500000000007276e-5, 0.00013500000000000057, 3.999999999999143e-5, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 8.500000000011276e-5, 5.0000000000105516e-5, 8.5e-5, 0.00010500000000000093, 1.3877787807814457e-17, 3.469446951953614e-18]]","[[99], [98]]"
101,"[[""1.727744582438233e9""], [""1.727744582438388e9""]]","[[""1.727744582514989e9""], [""1.727744582820765e9""]]","[[0.07675600051879883], [0.36]]",0.36,0.0025908946990966797,0.36259089469909667,"[0.015000000000000013, 0.009170000000000001, 0.99695, 0.9947499999999999, 0.004975, 0.03737, 0.015000000000000013, 0.009170000000000001, 0.015000000000000013, 0.009170000000000001, 0.99469, 0.99173, 0.004935, 0.037559999999999996, 0.015000000000000013, 0.009170000000000001, 0.015000000000000013, 0.009170000000000001, 0.9907149999999999, 0.985655, 0.015075, 0.04759, 0.015000000000000013, 0.009169999999999996]","[[1.3877787807814457e-17, 1.734723475976807e-18, 0.00019999999999997797, 0.00016999999999989246, 2.499999999999985e-5, 0.00012999999999999817, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 8.999999999992347e-5, 9.999999999998899e-5, 6.499999999999995e-5, 6.0000000000004494e-5, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 0.00010500000000013276, 8.500000000000174e-5, 7.500000000000041e-5, 8.99999999999998e-5, 1.3877787807814457e-17, 3.469446951953614e-18], [1.3877787807814457e-17, 1.734723475976807e-18, 0.00019999999999997797, 0.0001700000000001145, 2.499999999999985e-5, 0.00012999999999999817, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 9.00000000000345e-5, 9.999999999998899e-5, 6.499999999999995e-5, 5.9999999999997555e-5, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 0.00010499999999991072, 8.500000000000174e-5, 7.500000000000041e-5, 8.99999999999998e-5, 1.3877787807814457e-17, 3.469446951953614e-18]]","[[100], Int64[]]"
102,"[[""1.727744582830056e9""], [""1.727744582830231e9""]]","[[""1.727744582905403e9""], [""1.727744582958532e9""]]","[[0.0753469467163086], [0.12830114364624023]]",0.12830114364624023,0.002805948257446289,0.13110709190368652,"[0.015000000000000013, 0.009169999999999998, 0.9966550000000001, 0.9944500000000001, 0.00498, 0.037415, 0.015000000000000013, 0.009169999999999998, 0.015000000000000013, 0.009169999999999998, 0.9944000000000001, 0.991435, 0.004965000000000001, 0.03758, 0.015000000000000013, 0.009169999999999998, 0.015000000000000013, 0.009169999999999998, 0.99077, 0.98571, 0.015064999999999999, 0.04758, 0.015000000000000013, 0.009170000000000003]","[[1.3877787807814457e-17, 1.734723475976807e-18, 6.499999999998174e-5, 8.999999999992347e-5, 2.0000000000000052e-5, 8.49999999999948e-5, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 0.00018999999999991246, 0.00018499999999999073, 3.500000000000031e-5, 7.999999999999674e-5, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 7.999999999996898e-5, 6.0000000000060005e-5, 6.500000000000082e-5, 8.000000000000368e-5, 1.3877787807814457e-17, 3.469446951953614e-18], [1.3877787807814457e-17, 1.734723475976807e-18, 6.500000000009276e-5, 9.00000000000345e-5, 2.0000000000000052e-5, 8.500000000000174e-5, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 0.00019000000000002348, 0.00018499999999999073, 3.499999999999944e-5, 8.000000000000368e-5, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 8.000000000008001e-5, 5.999999999994898e-5, 6.499999999999909e-5, 7.999999999999674e-5, 1.3877787807814457e-17, 3.469446951953614e-18]]","[[101], [99]]"
103,"[[""1.727744582967965e9""], [""1.727744582968114e9""]]","[[""1.727744583061134e9""], [""1.727744583118427e9""]]","[[0.0931692123413086], [0.150313138961792]]",0.150313138961792,0.0027060508728027344,0.15301918983459473,"[0.015000000000000013, 0.009170000000000001, 0.996505, 0.9942799999999999, 0.004965000000000001, 0.037540000000000004, 0.015000000000000013, 0.009170000000000001, 0.015000000000000013, 0.009170000000000001, 0.9943, 0.9913250000000001, 0.0050599999999999985, 0.03765, 0.015000000000000013, 0.009170000000000001, 0.015000000000000013, 0.009170000000000001, 0.990865, 0.985835, 0.015035000000000001, 0.047525, 0.015000000000000013, 0.009169999999999996]","[[1.3877787807814457e-17, 1.734723475976807e-18, 0.00013499999999999623, 0.000140000000000029, 3.500000000000031e-5, 3.999999999999837e-5, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 0.0002300000000000635, 0.0002049999999998997, 6.000000000000189e-5, 0.00014999999999999736, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 6.499999999998174e-5, 6.499999999998174e-5, 3.4999999999998574e-5, 2.5000000000004186e-5, 1.3877787807814457e-17, 3.469446951953614e-18], [1.3877787807814457e-17, 1.734723475976807e-18, 0.00013499999999999623, 0.00013999999999991797, 3.499999999999944e-5, 4.000000000000531e-5, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 0.00022999999999995246, 0.00020500000000012175, 5.999999999999842e-5, 0.0001500000000000043, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 6.499999999998174e-5, 6.499999999998174e-5, 3.500000000000204e-5, 2.4999999999997247e-5, 1.3877787807814457e-17, 3.469446951953614e-18]]","[[102], [100]]"
104,"[[""1.727744583127982e9""], [""1.727744583128131e9""]]","[[""1.72774458321527e9""], [""1.727744583268566e9""]]","[[0.08728814125061035], [0.14043498039245605]]",0.14043498039245605,0.0033631324768066406,0.1437981128692627,"[0.015000000000000013, 0.009169999999999998, 0.996365, 0.99412, 0.004959999999999999, 0.037645, 0.015000000000000013, 0.009169999999999998, 0.015000000000000013, 0.009169999999999998, 0.9942300000000001, 0.99125, 0.005125000000000001, 0.03767999999999999, 0.015000000000000013, 0.009169999999999998, 0.015000000000000013, 0.009169999999999998, 0.9909649999999999, 0.985955, 0.015004999999999998, 0.04746500000000001, 0.015000000000000013, 0.009170000000000003]","[[1.3877787807814457e-17, 1.734723475976807e-18, 0.00021500000000007624, 0.00019999999999997797, 3.999999999999924e-5, 0.0001449999999999993, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 0.00026999999999999247, 0.00024000000000001798, 0.00012499999999999924, 0.00018000000000000654, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 3.500000000011827e-5, 5.500000000002725e-5, 5.000000000003266e-6, 3.500000000000725e-5, 1.3877787807814457e-17, 3.469446951953614e-18], [1.3877787807814457e-17, 1.734723475976807e-18, 0.00021499999999996522, 0.00019999999999997797, 4.000000000000097e-5, 0.0001449999999999993, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 0.0002700000000001035, 0.00024000000000001798, 0.00012500000000000098, 0.00017999999999999267, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 3.4999999999896225e-5, 5.500000000002725e-5, 4.9999999999980616e-6, 3.499999999999337e-5, 1.3877787807814457e-17, 3.469446951953614e-18]]","[[103], [101]]"
105,"[[""1.727744583279357e9""], [""1.727744583279502e9""]]","[[""1.727744583361944e9""], [""1.727744583418316e9""]]","[[0.08258700370788574], [0.13881397247314453]]",0.13881397247314453,0.0026810169219970703,0.1414949893951416,"[0.015000000000000013, 0.009170000000000001, 0.9963199999999999, 0.9940650000000001, 0.004955000000000001, 0.037704999999999995, 0.015000000000000013, 0.009170000000000001, 0.015000000000000013, 0.009170000000000001, 0.994285, 0.991305, 0.0051649999999999995, 0.037675, 0.015000000000000013, 0.009170000000000001, 0.015000000000000013, 0.009170000000000001, 0.9910850000000001, 0.9860800000000001, 0.014965000000000003, 0.047415, 0.015000000000000013, 0.009169999999999996]","[[1.3877787807814457e-17, 1.734723475976807e-18, 0.000200000000000089, 0.00017499999999992522, 4.500000000000077e-5, 0.0002050000000000038, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 0.00020500000000001073, 0.00017500000000003624, 0.00016500000000000022, 0.00017500000000000154, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 2.5000000000052758e-5, 9.99999999995449e-6, 3.500000000000204e-5, 8.500000000000174e-5, 1.3877787807814457e-17, 3.469446951953614e-18], [1.3877787807814457e-17, 1.734723475976807e-18, 0.00019999999999986695, 0.00017500000000003624, 4.4999999999999034e-5, 0.00020499999999999685, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 0.00020500000000001073, 0.00017500000000003624, 0.00016499999999999935, 0.00017500000000000154, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 2.4999999999941735e-5, 1.0000000000065512e-5, 3.499999999999684e-5, 8.500000000000174e-5, 1.3877787807814457e-17, 3.469446951953614e-18]]","[[104], [102]]"
106,"[[""1.727744583427981e9""], [""1.727744583428125e9""]]","[[""1.727744583511212e9""], [""1.727744583578428e9""]]","[[0.08323121070861816], [0.15030312538146973]]",0.15030312538146973,0.0027489662170410156,0.15305209159851074,"[0.015000000000000013, 0.009169999999999998, 0.9963450000000001, 0.994085, 0.00496, 0.037705, 0.015000000000000013, 0.009169999999999998, 0.015000000000000013, 0.009169999999999998, 0.99439, 0.9914149999999999, 0.005155, 0.037625, 0.015000000000000013, 0.009169999999999998, 0.015000000000000013, 0.009169999999999998, 0.99117, 0.986175, 0.014945, 0.04736999999999999, 0.015000000000000013, 0.009170000000000003]","[[1.3877787807814457e-17, 1.734723475976807e-18, 0.0001649999999998597, 0.00013499999999999623, 4.0000000000000105e-5, 0.00020499999999999685, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 0.00012999999999996348, 0.00010500000000002174, 0.00015499999999999976, 0.0001250000000000001, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 9.00000000000345e-5, 5.500000000002725e-5, 5.4999999999999494e-5, 0.00012999999999999123, 1.3877787807814457e-17, 3.469446951953614e-18], [1.3877787807814457e-17, 1.734723475976807e-18, 0.00016500000000019277, 0.00013499999999999623, 4.0000000000000105e-5, 0.0002050000000000038, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 0.00012999999999996348, 0.00010499999999991072, 0.00015499999999999976, 0.0001250000000000001, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 9.00000000000345e-5, 5.500000000002725e-5, 5.4999999999999494e-5, 0.00013000000000001205, 1.3877787807814457e-17, 3.469446951953614e-18]]","[[105], [103]]"
107,"[[""1.727744583587986e9""], [""1.727744583588125e9""]]","[[""1.727744583666978e9""], [""1.727744583728563e9""]]","[[0.07899188995361328], [0.14043807983398438]]",0.14043807983398438,0.0026819705963134766,0.14312005043029785,"[0.015000000000000013, 0.009170000000000001, 0.9964149999999999, 0.9941549999999999, 0.0049700000000000005, 0.037669999999999995, 0.015000000000000013, 0.009170000000000001, 0.015000000000000013, 0.009170000000000001, 0.994535, 0.9915700000000001, 0.0051199999999999996, 0.037544999999999995, 0.015000000000000013, 0.009170000000000001, 0.015000000000000013, 0.009170000000000001, 0.99123, 0.9862299999999999, 0.014925, 0.04735, 0.015000000000000013, 0.009169999999999996]","[[1.3877787807814457e-17, 1.734723475976807e-18, 9.500000000006725e-5, 6.500000000009276e-5, 3.0000000000000512e-5, 0.00017000000000000348, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 3.500000000000725e-5, 1.999999999990898e-5, 0.00012000000000000031, 4.500000000000337e-5, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 0.0001500000000000945, 0.00010999999999994348, 7.500000000000041e-5, 0.0001500000000000043, 1.3877787807814457e-17, 3.469446951953614e-18], [1.3877787807814457e-17, 1.734723475976807e-18, 9.499999999995623e-5, 6.499999999987072e-5, 2.9999999999999645e-5, 0.00016999999999999654, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 3.4999999999896225e-5, 2.0000000000020002e-5, 0.00011999999999999945, 4.499999999999643e-5, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 0.00014999999999998348, 0.0001100000000000545, 7.499999999999868e-5, 0.00014999999999999736, 1.3877787807814457e-17, 3.469446951953614e-18]]","[[106], [104]]"
108,"[[""1.727744583738169e9""], [""1.727744583738309e9""]]","[[""1.727744583819053e9""], [""1.727744583870341e9""]]","[[0.08088397979736328], [0.13203215599060059]]",0.13203215599060059,0.0028388500213623047,0.1348710060119629,"[0.015000000000000013, 0.009169999999999998, 0.99651, 0.9942600000000001, 0.004985, 0.037605, 0.015000000000000013, 0.009169999999999998, 0.015000000000000013, 0.009169999999999998, 0.99468, 0.991725, 0.00507, 0.03746000000000001, 0.015000000000000013, 0.009169999999999998, 0.015000000000000013, 0.009169999999999998, 0.991225, 0.98622, 0.01492, 0.04734999999999999, 0.015000000000000013, 0.009170000000000003]","[[1.3877787807814457e-17, 1.734723475976807e-18, 2.0000000000020002e-5, 1.1102230246251565e-16, 1.5000000000000256e-5, 0.00010500000000000093, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 4.999999999999449e-5, 5.499999999991623e-5, 6.999999999999975e-5, 4.000000000000531e-5, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 0.00017500000000003624, 0.000140000000000029, 7.999999999999848e-5, 0.00014999999999999042, 1.3877787807814457e-17, 3.469446951953614e-18], [1.3877787807814457e-17, 1.734723475976807e-18, 2.0000000000020002e-5, 1.1102230246251565e-16, 1.5000000000000256e-5, 0.00010500000000000093, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 4.999999999999449e-5, 5.500000000002725e-5, 6.999999999999975e-5, 3.999999999999143e-5, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 0.00017499999999992522, 0.000140000000000029, 8.000000000000021e-5, 0.00015000000000001124, 1.3877787807814457e-17, 3.469446951953614e-18]]","[[107], [105]]"
109,"[[""1.727744583880679e9""], [""1.727744583880866e9""]]","[[""1.727744583965129e9""], [""1.727744584038522e9""]]","[[0.08445000648498535], [0.15765595436096191]]",0.15765595436096191,0.0027840137481689453,0.16043996810913086,"[0.015000000000000013, 0.009170000000000001, 0.996605, 0.9943600000000001, 0.0049949999999999994, 0.03753000000000001, 0.015000000000000013, 0.009170000000000001, 0.015000000000000013, 0.009170000000000001, 0.9947900000000001, 0.9918450000000001, 0.005015, 0.037399999999999996, 0.015000000000000013, 0.009170000000000001, 0.015000000000000013, 0.009170000000000001, 0.991165, 0.986155, 0.014929999999999999, 0.04737000000000001, 0.015000000000000013, 0.009169999999999996]","[[1.3877787807814457e-17, 1.734723475976807e-18, 3.500000000000725e-5, 5.0000000000105516e-5, 4.999999999999796e-6, 2.9999999999995308e-5, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 0.00012000000000000899, 0.00010500000000013276, 1.4999999999999389e-5, 9.999999999999593e-5, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 0.00015500000000001624, 0.00013499999999999623, 6.999999999999888e-5, 0.00013000000000001205, 1.3877787807814457e-17, 3.469446951953614e-18], [1.3877787807814457e-17, 1.734723475976807e-18, 3.500000000000725e-5, 4.999999999988347e-5, 5.000000000000664e-6, 3.0000000000009186e-5, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 0.00011999999999989797, 0.00010499999999991072, 1.5000000000000256e-5, 0.00010000000000000286, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 0.00015500000000001624, 0.00013499999999999623, 7.000000000000062e-5, 0.00012999999999999123, 1.3877787807814457e-17, 3.469446951953614e-18]]","[[108], [106]]"
110,"[[""1.727744584048563e9""], [""1.727744584048708e9""]]","[[""1.727744584135062e9""], [""1.727744584189257e9""]]","[[0.08649897575378418], [0.1405489444732666]]",0.1405489444732666,0.002768993377685547,0.14331793785095215,"[0.015000000000000013, 0.009169999999999998, 0.99668, 0.994445, 0.0050100000000000006, 0.037474999999999994, 0.015000000000000013, 0.009169999999999998, 0.015000000000000013, 0.009169999999999998, 0.99485, 0.9919199999999998, 0.004969999999999999, 0.03737, 0.015000000000000013, 0.009169999999999998, 0.015000000000000013, 0.009169999999999998, 0.9910599999999999, 0.9860300000000001, 0.014950000000000001, 0.047420000000000004, 0.015000000000000013, 0.009170000000000003]","[[1.3877787807814457e-17, 1.734723475976807e-18, 7.00000000000145e-5, 7.500000000004725e-5, 9.999999999999593e-6, 2.4999999999997247e-5, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 0.00014999999999998348, 0.00012999999999985246, 2.9999999999998778e-5, 0.00012999999999999817, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 9.999999999998899e-5, 9.00000000000345e-5, 5.000000000000143e-5, 8.000000000000368e-5, 1.3877787807814457e-17, 3.469446951953614e-18], [1.3877787807814457e-17, 1.734723475976807e-18, 7.00000000000145e-5, 7.499999999993623e-5, 1.000000000000046e-5, 2.5000000000004186e-5, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 0.00014999999999998348, 0.00013000000000018552, 3.000000000000138e-5, 0.00012999999999999817, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 0.00010000000000010001, 8.999999999992347e-5, 4.999999999999796e-5, 7.999999999999674e-5, 1.3877787807814457e-17, 3.469446951953614e-18]]","[[109], [107]]"
111,"[[""1.727744584199639e9""], [""1.727744584199842e9""]]","[[""1.727744584285047e9""], [""1.727744584338609e9""]]","[[0.08540797233581543], [0.13876700401306152]]",0.13876700401306152,0.002933979034423828,0.14170098304748535,"[0.015000000000000013, 0.009170000000000001, 0.9967199999999999, 0.9944999999999999, 0.0050300000000000015, 0.03743, 0.015000000000000013, 0.009170000000000001, 0.015000000000000013, 0.009170000000000001, 0.9948649999999999, 0.991935, 0.004935, 0.03737, 0.015000000000000013, 0.009170000000000001, 0.015000000000000013, 0.009170000000000001, 0.9909250000000001, 0.9858799999999999, 0.01498, 0.047485, 0.015000000000000013, 0.009169999999999996]","[[1.3877787807814457e-17, 1.734723475976807e-18, 7.999999999996898e-5, 7.999999999996898e-5, 2.9999999999998778e-5, 7.000000000000062e-5, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 0.0001449999999998397, 0.00012500000000004174, 6.499999999999995e-5, 0.00012999999999999817, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 2.5000000000052758e-5, 2.999999999986347e-5, 2.000000000000092e-5, 1.5000000000001124e-5, 1.3877787807814457e-17, 3.469446951953614e-18], [1.3877787807814457e-17, 1.734723475976807e-18, 8.000000000008001e-5, 8.000000000008001e-5, 3.000000000000138e-5, 7.000000000000062e-5, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 0.00014500000000006175, 0.00012500000000004174, 6.499999999999995e-5, 0.00012999999999999817, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 2.4999999999941735e-5, 3.0000000000085514e-5, 1.9999999999999185e-5, 1.5000000000001124e-5, 1.3877787807814457e-17, 3.469446951953614e-18]]","[[110], [108]]"
112,"[[""1.727744584348772e9""], [""1.727744584348945e9""]]","[[""1.727744584434938e9""], [""1.727744584488346e9""]]","[[0.0861659049987793], [0.13940119743347168]]",0.13940119743347168,0.0030918121337890625,0.14249300956726074,"[0.015000000000000013, 0.009169999999999998, 0.996745, 0.9945249999999999, 0.005044999999999999, 0.037415000000000004, 0.015000000000000013, 0.009169999999999998, 0.015000000000000013, 0.009169999999999998, 0.9948300000000001, 0.9918950000000001, 0.004920000000000001, 0.037395, 0.015000000000000013, 0.009169999999999998, 0.015000000000000013, 0.009169999999999998, 0.9907900000000001, 0.9857350000000001, 0.015009999999999999, 0.047560000000000005, 0.015000000000000013, 0.009170000000000003]","[[1.3877787807814457e-17, 1.734723475976807e-18, 7.500000000004725e-5, 6.499999999987072e-5, 4.500000000000077e-5, 8.500000000000174e-5, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 0.0001100000000000545, 8.500000000011276e-5, 8.000000000000108e-5, 0.00010500000000000093, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 4.999999999999449e-5, 3.4999999999896225e-5, 1.0000000000001327e-5, 5.9999999999997555e-5, 1.3877787807814457e-17, 3.469446951953614e-18], [1.3877787807814457e-17, 1.734723475976807e-18, 7.500000000004725e-5, 6.500000000009276e-5, 4.4999999999999034e-5, 8.49999999999948e-5, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 0.00010999999999994348, 8.499999999989072e-5, 7.999999999999934e-5, 0.00010500000000000093, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 5.0000000000105516e-5, 3.500000000011827e-5, 9.999999999999593e-6, 6.0000000000004494e-5, 1.3877787807814457e-17, 3.469446951953614e-18]]","[[111], [109]]"
113,"[[""1.727744584499401e9""], [""1.727744584499546e9""]]","[[""1.727744584575978e9""], [""1.727744584648445e9""]]","[[0.07657694816589355], [0.14889883995056152]]",0.14889883995056152,0.002796173095703125,0.15169501304626465,"[0.015000000000000013, 0.009170000000000001, 0.99673, 0.994515, 0.005045, 0.037419999999999995, 0.015000000000000013, 0.009170000000000001, 0.015000000000000013, 0.009170000000000001, 0.9947600000000001, 0.991825, 0.004915000000000001, 0.037434999999999996, 0.015000000000000013, 0.009170000000000001, 0.015000000000000013, 0.009170000000000001, 0.9906849999999999, 0.9856249999999999, 0.015040000000000001, 0.047619999999999996, 0.015000000000000013, 0.009169999999999996]","[[1.3877787807814457e-17, 1.734723475976807e-18, 4.999999999999449e-5, 3.500000000000725e-5, 4.49999999999999e-5, 7.999999999999674e-5, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 6.0000000000060005e-5, 3.500000000000725e-5, 8.500000000000087e-5, 6.499999999999562e-5, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 0.00011500000000008725, 8.500000000011276e-5, 3.999999999999837e-5, 0.00012000000000000205, 1.3877787807814457e-17, 3.469446951953614e-18], [1.3877787807814457e-17, 1.734723475976807e-18, 4.999999999999449e-5, 3.500000000000725e-5, 4.49999999999999e-5, 8.000000000000368e-5, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 5.999999999994898e-5, 3.500000000000725e-5, 8.499999999999914e-5, 6.500000000000256e-5, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 0.00011499999999997623, 8.499999999989072e-5, 4.000000000000184e-5, 0.00011999999999999511, 1.3877787807814457e-17, 3.469446951953614e-18]]","[[112], [110]]"
114,"[[""1.727744584659127e9""], [""1.727744584659283e9""]]","[[""1.727744584737037e9""], [""1.72774458479845e9""]]","[[0.07790994644165039], [0.13916707038879395]]",0.13916707038879395,0.0028009414672851562,0.1419680118560791,"[0.015000000000000013, 0.009169999999999998, 0.99671, 0.9945000000000002, 0.00504, 0.03743, 0.015000000000000013, 0.009169999999999998, 0.015000000000000013, 0.009169999999999998, 0.99468, 0.9917400000000001, 0.004929999999999999, 0.037485000000000004, 0.015000000000000013, 0.009169999999999998, 0.015000000000000013, 0.009169999999999998, 0.9906349999999999, 0.9855600000000001, 0.015059999999999997, 0.04766, 0.015000000000000013, 0.009170000000000003]","[[1.3877787807814457e-17, 1.734723475976807e-18, 2.0000000000020002e-5, 1.1102230246251565e-16, 4.0000000000000105e-5, 7.000000000000062e-5, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 0.0, 9.99999999995449e-6, 6.999999999999888e-5, 1.5000000000001124e-5, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 0.00015500000000001624, 0.00011999999999989797, 6.000000000000276e-5, 0.00016000000000000042, 1.3877787807814457e-17, 3.469446951953614e-18], [1.3877787807814457e-17, 1.734723475976807e-18, 2.0000000000020002e-5, 1.1102230246251565e-16, 4.0000000000000105e-5, 7.000000000000062e-5, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 0.0, 1.0000000000065512e-5, 7.000000000000148e-5, 1.4999999999994185e-5, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 0.00015499999999990521, 0.00012000000000012001, 5.9999999999997555e-5, 0.00016000000000000042, 1.3877787807814457e-17, 3.469446951953614e-18]]","[[113], [111]]"
